"","idPlayerNBA","namePlayer","yearSeason","yearSeasonFirst","yearsPlayed","maxYrsPlayed","groupPosition","AllNBA10yr","agePlayer","slugTeamBREF","countGames","minutes","ratioPER","pctTrueShooting","pct3PRate","pctFTRate","pctORB","pctDRB","pctTRB","pctAST","pctSTL","pctBLK","pctTOV","pctUSG","ratioOWS","ratioDWS","ratioWS","ratioWSPer48","ratioOBPM","ratioDBPM","ratioBPM","ratioVORP","countTeamsPlayerSeason","countGamesStarted","pctFG","pctFG3","pctFG2","pctEFG","pctFT","minutesTotals","fgmTotals","fgaTotals","fg3mTotals","fg3aTotals","fg2mTotals","fg2aTotals","ftmTotals","ftaTotals","orbTotals","drbTotals","trbTotals","astTotals","stlTotals","blkTotals","tovTotals","pfTotals","ptsTotals","countTeamsPlayerSeasonTotals","minpergame"
"359",428,"Sherman Douglas",1990,1990,0,11,"G",0,23,"MIA",81,2470,17,0.534,0.033,0.348,0.03,0.063,0.046,0.374,0.028,0.2,0.185,0.217,2.3,2.1,4.4,0.086,1,-1.1,-0.2,1.2,1,66,0.494,0.161,0.505,0.496,0.687,2470,463,938,5,31,458,907,224,326,70,136,206,619,145,10,246,187,1155,1,30.4938271604938
"360",402,"Jon Koncak",1986,1986,0,10,"C",0,22,"ATL",82,1695,13,0.539,0.002,0.495,0.112,0.192,0.152,0.045,0.01,0.024,0.149,0.179,1.4,2.4,3.7,0.106,-1.2,0.7,-0.5,0.7,1,15,0.507,0,0.508,0.507,0.607,1695,263,519,0,1,263,518,156,257,171,296,467,55,37,69,111,296,682,1,20.6707317073171
"361",100,"Tim Legler",1990,1990,0,10,"G",0,23,"PHO",11,83,6.7,0.442,0.034,0.207,0.056,0.05,0.053,0.095,0.011,0,0.112,0.177,0,0.1,0,0.023,-3.6,-2,-5.5,-0.1,1,0,0.379,0,0.393,0.379,0.01,83,11,29,0,1,11,28,6,6,4,4,8,6,2,0,4,12,28,1,7.54545454545455
"362",77168,"Mickey Johnson",1975,1975,0,11,"F",0,22,"CHI",38,291,17.6,0.498,0,0.492,0.116,0.223,0.17,0.112,0.017,0.021,0,0,0.1,0.6,0.7,0.117,0.3,-0.2,0.1,0.2,1,0,0.449,0,0.449,0.449,0.638,291,53,118,0,0,53,118,37,58,32,62,94,20,10,11,0,57,143,1,7.65789473684211
"363",76462,"Dave Cowens",1971,1971,0,12,"C",1,22,"BOS",81,3076,15.4,0.468,0,0.286,0,0,0.17,0.095,0,0,0,0,0.6,5.8,6.4,0.1,0,0,0,0,1,0,0.422,0,0.422,0.422,0.732,3076,550,1302,0,0,550,1302,273,373,0,0,1216,228,0,0,0,350,1373,1,37.9753086419753
"364",895,"Tyrone Corbin",1986,1986,0,15,"F",0,23,"SAS",16,174,9.7,0.456,0.016,0.219,0.074,0.089,0.082,0.084,0.029,0.6,0.146,0.19,-0.1,0.2,0.1,0.017,-3.4,-0.3,-3.7,-0.1,1,0,0.422,0,0.429,0.422,0.714,174,27,64,0,1,27,63,10,14,11,14,25,11,11,2,12,21,64,1,10.875
"365",1498,"Antonio Daniels",1998,1998,0,13,"G",0,22,"VAN",74,1956,9.9,0.465,0.095,0.31,0.013,0.071,0.042,0.266,0.015,0.4,0.208,0.179,-0.9,-0.4,-1.3,-0.032,-3.1,-3.2,-6.2,-2.1,1,50,0.416,0.212,0.438,0.426,0.659,1956,228,548,11,52,217,496,112,170,22,121,143,334,55,10,164,88,579,1,26.4324324324324
"366",1563,"Kevin Ollie",1998,1998,0,12,"G",0,25,"TOT",35,430,8.9,0.477,0.01,0.714,0.023,0.082,0.052,0.243,0.016,0,0.255,0.184,-0.4,0.2,-0.1,-0.014,-5.2,-2.2,-7.4,-0.6,1,0,0.378,0,0.381,0.378,0.7,430,37,98,0,1,37,97,49,70,9,30,39,65,13,0,44,31,123,1,12.2857142857143
"367",1731,"Tyronn Lue",1999,1999,0,10,"G",0,21,"LAL",15,188,11.2,0.505,0.246,0.323,0.013,0.024,0.019,0.216,0.014,0,0.129,0.204,0.2,0,0.2,0.062,-0.6,-5.1,-5.7,-0.2,1,0,0.431,0.438,0.429,0.485,0.571,188,28,65,7,16,21,49,12,21,2,4,6,25,5,0,11,28,75,1,12.5333333333333
"368",952,"Antoine Walker",1997,1997,0,11,"F",0,20,"BOS",82,2970,15.5,0.474,0.117,0.27,0.104,0.19,0.144,0.153,0.018,0.013,0.132,0.252,0,1.7,1.7,0.027,-0.7,-0.3,-1,0.8,1,68,0.425,0.327,0.438,0.445,0.631,2970,576,1354,52,159,524,1195,231,366,288,453,741,262,105,53,230,271,1435,1,36.219512195122
"369",77418,"Jerry Lucas",1964,1964,0,10,"F",1,23,"CIN",79,3273,18.9,0.578,0,0.385,0,0,0,0,0,0,0,0,8.8,3.9,12.7,0.187,0,0,0,0,1,0,0.527,0,0.527,0.527,0.779,3273,545,1035,0,0,545,1035,310,398,0,0,1375,204,0,0,0,300,1400,1,41.4303797468354
"370",2422,"John Salmons",2003,2003,0,12,"G",0,23,"PHI",64,504,9.5,0.502,0.267,0.302,0.037,0.102,0.069,0.143,0.018,0.9,0.181,0.143,0.2,0.4,0.6,0.058,-2.4,-0.7,-3,-0.1,1,1,0.414,0.323,0.447,0.457,0.743,504,48,116,10,31,38,85,26,35,16,43,59,47,17,6,29,53,132,1,7.875
"371",1763,"Ryan Bowen",2000,2000,0,10,"F",0,24,"DEN",52,589,11.8,0.467,0.077,0.453,0.137,0.073,0.105,0.049,0.034,0.015,0.091,0.114,0.8,0.6,1.4,0.111,-0.3,1.4,1.1,0.5,1,0,0.393,0.111,0.417,0.397,0.717,589,46,117,1,9,45,108,38,53,75,39,114,20,39,13,14,95,131,1,11.3269230769231
"372",78530,"Lenny Wilkens",1961,1961,0,14,"G",0,23,"STL",75,1898,13.4,0.481,0,0.383,0,0,0,0,0,0,0,0,2.4,2.4,4.9,0.123,0,0,0,0,1,0,0.425,0,0.425,0.425,0.713,1898,333,783,0,0,333,783,214,300,0,0,335,212,0,0,0,215,880,1,25.3066666666667
"373",470,"Doc Rivers",1984,1984,0,12,"G",0,22,"ATL",81,1938,14.9,0.553,0.022,0.601,0.042,0.089,0.065,0.237,0.033,0.9,0.203,0.191,1.6,2.6,4.2,0.103,0.3,1.4,1.8,1.8,1,47,0.462,0.167,0.469,0.464,0.785,1938,250,541,2,12,248,529,255,325,72,148,220,314,127,30,174,286,757,1,23.9259259259259
"374",76206,"Bob Boozer",1961,1961,0,10,"F",0,23,"CIN",79,1573,13,0.468,0,0.41,0,0,0,0,0,0,0,0,1.3,0.1,1.4,0.042,0,0,0,0,1,0,0.415,0,0.415,0.415,0.672,1573,250,603,0,0,250,603,166,247,0,0,488,109,0,0,0,193,666,1,19.9113924050633
"375",56,"Gary Payton",1991,1991,0,16,"G",1,22,"SEA",82,2244,13.2,0.476,0.023,0.169,0.057,0.073,0.065,0.308,0.037,0.4,0.226,0.149,1,2.4,3.4,0.073,0,0.9,0.9,1.6,1,82,0.45,0.077,0.459,0.451,0.711,2244,259,575,1,13,258,562,69,97,108,135,243,528,165,15,180,249,588,1,27.3658536585366
"376",2034,"Mike Miller",2001,2001,0,16,"F",0,20,"ORL",82,2390,13.2,0.541,0.431,0.151,0.03,0.124,0.076,0.097,0.011,0.6,0.097,0.185,3.3,1.9,5.3,0.106,1.1,-1.5,-0.4,1,1,62,0.436,0.407,0.457,0.523,0.711,2390,368,845,148,364,220,481,91,128,66,261,327,140,51,19,97,200,975,1,29.1463414634146
"377",1800,"Damon Jones",1999,1999,0,10,"G",0,22,"TOT",24,344,13.7,0.494,0.521,0.143,0.019,0.128,0.072,0.201,0.02,0,0.118,0.185,0.4,0.3,0.7,0.095,0.5,-2.2,-1.7,0,1,0,0.361,0.403,0.316,0.466,0.824,344,43,119,25,62,18,57,14,17,6,38,44,42,13,0,17,23,125,1,14.3333333333333
"378",2216,"Zach Randolph",2002,2002,0,16,"F",1,20,"POR",41,238,16.9,0.479,0,0.252,0.151,0.19,0.17,0.098,0.016,0.013,0.112,0.257,0.2,0.3,0.5,0.098,-1.7,-1.7,-3.4,-0.1,1,0,0.449,0,0.449,0.449,0.667,238,48,107,0,0,48,107,18,27,31,38,69,13,7,4,15,29,114,1,5.80487804878049
"379",78500,"Paul Westphal",1973,1973,0,11,"G",1,22,"BOS",60,482,14.2,0.49,0,0.406,0,0,0.063,0.183,0,0,0,0,0.5,0.9,1.4,0.14,0,0,0,0,1,0,0.42,0,0.42,0.42,0.779,482,89,212,0,0,89,212,67,86,0,0,67,69,0,0,0,88,245,1,8.03333333333333
"380",76428,"Gene Conley",1953,1953,0,11,"F",0,22,"BOS",39,461,10.4,0.362,0,0.287,0,0,0,0,0,0,0,0,-0.4,0.4,0,0.001,0,0,0,0,1,0,0.324,0,0.324,0.324,0.581,461,35,108,0,0,35,108,18,31,0,0,171,19,0,0,0,74,88,1,11.8205128205128
"381",77377,"Cliff Levingston",1983,1983,0,12,"F",0,22,"DET",62,879,12.9,0.517,0.004,0.544,0.12,0.155,0.137,0.078,0.012,0.022,0.179,0.179,0.5,0.9,1.3,0.072,-1.7,-0.4,-2.1,0,1,5,0.485,0,0.487,0.485,0.571,879,131,270,0,1,131,269,84,147,104,128,232,52,23,36,73,125,346,1,14.1774193548387
"382",76631,"Mark Eaton",1983,1983,0,10,"C",0,26,"UTA",81,1528,11,0.447,0.003,0.255,0.059,0.244,0.154,0.092,0.7,0.092,0.263,0.136,-2.1,2.9,0.8,0.026,-6.4,5.5,-0.8,0.5,1,32,0.414,0,0.415,0.414,0.656,1528,146,353,0,1,146,352,59,90,86,376,462,112,24,275,140,257,351,1,18.8641975308642
"383",78516,"Jerome Whitehead",1979,1979,0,10,"C",0,22,"SDC",31,152,8.4,0.453,0,0.529,0.112,0.238,0.175,0.055,0.9,0.013,0.208,0.132,0,0.1,0.1,0.026,-3.9,-1.1,-5,-0.1,1,0,0.441,0,0.441,0.441,0.444,152,15,34,0,0,15,34,8,18,16,34,50,7,3,4,11,29,38,1,4.90322580645161
"384",77936,"Robert Reid",1978,1978,0,13,"F",0,22,"HOU",80,1849,11.3,0.475,0,0.167,0.062,0.146,0.103,0.087,0.017,0.015,0.116,0.15,1.4,0.9,2.3,0.061,-0.8,0.7,-0.2,0.9,1,0,0.455,0,0.455,0.455,0.656,1849,261,574,0,0,261,574,63,96,111,248,359,121,67,51,81,277,585,1,23.1125
"385",78003,"Guy Rodgers",1959,1959,0,11,"G",0,23,"PHW",45,1565,13,0.413,0,0.209,0,0,0,0,0,0,0,0,0.1,2.3,2.4,0.073,0,0,0,0,1,0,0.394,0,0.394,0.394,0.545,1565,211,535,0,0,211,535,61,112,0,0,281,261,0,0,0,132,483,1,34.7777777777778
"386",355,"Vincent Askew",1988,1988,0,10,"G",0,21,"PHI",14,234,7.1,0.33,0,0.149,0.03,0.08,0.055,0.198,0.021,0.015,0.132,0.164,-0.4,0.2,-0.2,-0.043,-5.4,-0.5,-5.9,-0.2,1,2,0.297,0,0.297,0.297,0.727,234,22,74,0,0,22,74,8,11,6,16,22,33,10,6,12,12,52,1,16.7142857142857
"387",76154,"Kent Benson",1978,1978,0,10,"C",0,23,"MIL",69,1288,13.2,0.497,0,0.298,0.072,0.172,0.121,0.098,0.024,0.022,0.182,0.193,0.2,1.5,1.7,0.064,-1.9,0.9,-1,0.3,1,0,0.465,0,0.465,0.465,0.652,1288,220,473,0,0,220,473,92,141,89,206,295,99,69,54,119,177,532,1,18.6666666666667
"388",252,"Karl Malone",1986,1986,0,18,"F",1,22,"UTA",81,2475,13.7,0.504,0.002,0.399,0.078,0.236,0.158,0.142,0.02,0.01,0.189,0.241,-2.4,4.3,1.9,0.036,-2.4,2,-0.5,1,1,76,0.496,0,0.497,0.496,0.481,2475,504,1016,0,2,504,1014,195,405,174,544,718,236,105,44,279,295,1203,1,30.5555555555556
"389",76487,"Billy Cunningham",1966,1966,0,10,"F",1,22,"PHI",80,2134,15.7,0.474,0,0.438,0,0,0,0.13,0,0,0,0,1.7,3.3,5,0.112,0,0,0,0,1,0,0.426,0,0.426,0.426,0.634,2134,431,1011,0,0,431,1011,281,443,0,0,599,207,0,0,0,301,1143,1,26.675
"390",1952,"Raja Bell",2001,2001,0,11,"G",0,24,"PHI",5,30,-0.6,0.357,0.429,0,0,0.037,0.019,0,0.018,0,0.222,0.136,-0.1,0,-0.1,-0.091,-7.7,-1.4,-9.1,-0.1,1,0,0.286,0.333,0.25,0.357,0,30,2,7,1,3,1,4,0,0,0,1,1,0,1,0,2,1,5,1,6
"391",673,"Alan Henderson",1996,1996,0,11,"F",0,23,"ATL",79,1416,12.9,0.482,0.007,0.461,0.132,0.167,0.149,0.058,0.017,0.024,0.143,0.193,0.5,1.6,2,0.069,-2.9,-0.2,-3.1,-0.4,1,4,0.442,0,0.445,0.442,0.595,1416,192,434,0,3,192,431,119,200,164,192,356,51,44,43,87,217,503,1,17.9240506329114
"392",365,"Derrick McKey",1988,1988,0,14,"F",0,21,"SEA",82,1706,13.8,0.562,0.058,0.432,0.074,0.144,0.108,0.084,0.02,0.023,0.149,0.171,2.1,2,4.1,0.116,-0.4,1.2,0.8,1.2,1,4,0.491,0.367,0.499,0.502,0.772,1706,255,519,11,30,244,489,173,224,115,213,328,107,70,63,108,237,694,1,20.8048780487805
"393",383,"Kendall Gill",1991,1991,0,14,"G",0,22,"CHH",82,1944,15.4,0.494,0.017,0.218,0.06,0.096,0.078,0.245,0.026,0.012,0.151,0.236,0.2,1.6,1.8,0.044,-0.1,0.5,0.4,1.2,1,36,0.45,0.143,0.455,0.451,0.835,1944,376,836,2,14,374,822,152,182,105,158,263,303,104,39,163,186,906,1,23.7073170731707
"394",2446,"Rasual Butler",2003,2003,0,13,"G",0,23,"MIA",72,1514,9.5,0.437,0.299,0.182,0.021,0.123,0.071,0.114,0.8,0.022,0.111,0.216,-1.4,1.4,0.1,0.002,-3.4,-0.4,-3.8,-0.7,1,28,0.362,0.292,0.392,0.406,0.731,1514,207,572,50,171,157,401,76,104,29,157,186,93,21,43,77,105,540,1,21.0277777777778
"395",213,"Antonio Davis",1994,1994,0,12,"F",0,25,"IND",81,1732,15.2,0.561,0.002,0.711,0.132,0.203,0.169,0.047,0.013,0.033,0.161,0.168,2.3,2.8,5,0.139,-0.9,1.1,0.2,1,1,4,0.508,0,0.509,0.508,0.642,1732,216,425,0,1,216,424,194,302,190,315,505,55,45,84,107,189,626,1,21.3827160493827
"396",9,"Sedale Threatt",1984,1984,0,13,"G",0,22,"PHI",45,464,6.6,0.462,0.054,0.189,0.043,0.055,0.049,0.124,0.014,0.2,0.171,0.172,-0.3,0.4,0.1,0.012,-3.9,-1.7,-5.6,-0.4,1,0,0.419,0.125,0.436,0.422,0.821,464,62,148,1,8,61,140,23,28,17,23,40,41,13,2,33,65,148,1,10.3111111111111
"397",1503,"Tracy McGrady",1998,1998,0,14,"F",1,18,"TOR",64,1179,17.4,0.505,0.103,0.279,0.096,0.162,0.128,0.14,0.022,0.036,0.129,0.191,1.3,0.7,2,0.081,-0.5,0,-0.5,0.5,1,17,0.45,0.341,0.462,0.467,0.712,1179,179,398,14,41,165,357,79,111,105,164,269,98,49,61,66,86,451,1,18.421875
"398",714,"Michael Finley",1996,1996,0,14,"F",0,22,"PHO",82,3212,14,0.551,0.191,0.331,0.051,0.083,0.067,0.139,0.014,0.7,0.106,0.173,5,1.3,6.3,0.095,1.6,-0.5,1.1,2.5,1,72,0.476,0.328,0.511,0.508,0.749,3212,465,976,61,186,404,790,242,323,139,235,374,289,85,31,133,199,1233,1,39.1707317073171
"399",764,"David Robinson",1990,1990,0,13,"C",1,24,"SAS",82,3002,26.3,0.597,0.002,0.644,0.117,0.248,0.185,0.087,0.022,0.065,0.133,0.266,7.9,7.2,15.1,0.241,2.7,3.8,6.5,6.4,1,81,0.531,0,0.532,0.531,0.732,3002,690,1300,0,2,690,1298,613,837,303,680,983,164,138,319,257,259,1993,1,36.609756097561
"400",77295,"Don Kojis",1964,1964,0,11,"F",0,25,"BAL",78,1148,12.6,0.445,0,0.302,0,0,0,0,0,0,0,0,-0.1,0.8,0.7,0.031,0,0,0,0,1,0,0.419,0,0.419,0.419,0.562,1148,203,484,0,0,203,484,82,146,0,0,309,57,0,0,0,123,488,1,14.7179487179487
"401",461,"Popeye Jones",1994,1994,0,10,"F",0,23,"DAL",81,1773,14.1,0.515,0.002,0.263,0.176,0.209,0.192,0.084,0.017,0.012,0.172,0.131,2.1,1.6,3.6,0.098,-0.4,0.7,0.3,1,1,47,0.479,0,0.48,0.479,0.729,1773,195,407,0,1,195,406,78,107,299,306,605,99,61,31,94,246,468,1,21.8888888888889
"402",2047,"Quentin Richardson",2001,2001,0,12,"G",0,20,"LAC",76,1358,16.5,0.516,0.288,0.301,0.091,0.125,0.108,0.083,0.017,0.4,0.097,0.224,2.1,1,3,0.106,1.6,-1.9,-0.3,0.6,1,28,0.442,0.331,0.487,0.49,0.627,1358,232,525,50,151,182,374,99,158,105,152,257,62,42,7,64,98,613,1,17.8684210526316
"403",76247,"Randy Breuer",1984,1984,0,10,"C",0,23,"MIL",57,472,9.2,0.426,0,0.26,0.12,0.141,0.131,0.05,0.012,0.047,0.151,0.208,-0.5,0.8,0.3,0.029,-5.3,0.8,-4.5,-0.3,1,8,0.384,0,0.384,0.384,0.696,472,68,177,0,0,68,177,32,46,48,61,109,17,11,38,35,98,168,1,8.28070175438597
"404",893,"Michael Jordan",1985,1985,0,18,"G",1,21,"CHI",82,3144,25.8,0.592,0.032,0.459,0.063,0.132,0.098,0.253,0.03,0.013,0.13,0.298,10.3,3.7,14,0.213,6.8,1.4,8.2,8.1,1,82,0.515,0.173,0.526,0.518,0.845,3144,837,1625,9,52,828,1573,630,746,167,367,534,481,196,69,291,285,2313,1,38.3414634146341
"405",288,"Armen Gilliam",1988,1988,0,12,"F",0,23,"PHO",55,1807,12.9,0.506,0,0.268,0.083,0.188,0.135,0.056,0.015,0.9,0.133,0.209,-0.1,1.4,1.3,0.035,-2.3,-0.8,-3,-0.5,1,53,0.475,0,0.475,0.475,0.679,1807,342,720,0,0,342,720,131,193,134,300,434,72,58,29,123,143,815,1,32.8545454545455
"406",304,"John Stockton",1985,1985,0,18,"G",1,22,"UTA",82,1490,13.3,0.548,0.033,0.58,0.019,0.054,0.036,0.359,0.033,0.4,0.264,0.151,0.8,2.3,3.1,0.1,-2,-0.7,-2.6,-0.2,1,5,0.471,0.182,0.481,0.474,0.736,1490,157,333,2,11,155,322,142,193,26,79,105,415,109,11,150,203,458,1,18.1707317073171
"407",76753,"World Free",1976,1976,0,12,"G",0,22,"PHI",71,1121,14.8,0.48,0,0.349,0.055,0.052,0.054,0.141,0.015,0.3,0,0,0.9,0.6,1.5,0.064,-0.4,-2.8,-3.3,-0.4,1,0,0.448,0,0.448,0.448,0.602,1121,239,533,0,0,239,533,112,186,64,61,125,104,37,6,0,107,590,1,15.7887323943662
"408",738,"Bob Thornton",1986,1986,0,10,"F",0,23,"NYK",71,1323,6.9,0.487,0,0.591,0.092,0.159,0.124,0.045,0.011,0.3,0.194,0.136,-0.6,1.6,0.9,0.034,-4.2,0.5,-3.7,-0.6,1,23,0.456,0,0.456,0.456,0.531,1323,125,274,0,0,125,274,86,162,113,177,290,43,30,7,83,209,336,1,18.6338028169014
"409",1495,"Tim Duncan",1998,1998,0,18,"F",1,21,"SAS",82,3204,22.6,0.577,0.008,0.375,0.105,0.238,0.176,0.137,0.9,0.045,0.157,0.26,5.6,7.2,12.8,0.192,1.8,3.7,5.5,6,1,82,0.549,0,0.553,0.549,0.662,3204,706,1287,0,10,706,1277,319,482,274,703,977,224,55,206,279,254,1731,1,39.0731707317073
"410",87,"Dikembe Mutombo",1992,1992,0,17,"C",1,25,"DEN",71,2716,16.5,0.54,0,0.575,0.119,0.233,0.173,0.086,0.8,0.048,0.188,0.201,1.3,3.6,4.8,0.086,-1.2,2.6,1.4,2.3,1,71,0.493,0,0.493,0.493,0.642,2716,428,869,0,0,428,869,321,500,316,554,870,156,43,210,252,273,1177,1,38.2535211267606
"411",462,"J.R. Reid",1990,1990,0,11,"C",0,21,"CHH",82,2757,10.2,0.482,0.006,0.355,0.077,0.215,0.142,0.053,0.016,0.012,0.155,0.172,-1.7,2.8,1.1,0.02,-3.8,1.4,-2.5,-0.3,1,82,0.44,0,0.443,0.44,0.664,2757,358,814,0,5,358,809,192,289,199,492,691,101,92,54,172,292,908,1,33.6219512195122
"412",891,"Charles Oakley",1986,1986,0,18,"F",0,22,"CHI",77,1772,16.5,0.561,0.006,0.497,0.157,0.271,0.212,0.105,0.018,0.01,0.21,0.192,1.7,1.6,3.3,0.09,0.7,0.4,1.1,1.4,1,30,0.519,0,0.522,0.519,0.662,1772,281,541,0,3,281,538,178,269,255,409,664,133,68,30,175,250,740,1,23.012987012987
"413",77420,"Maurice Lucas",1977,1977,0,11,"F",1,24,"POR",79,2863,18.3,0.516,0,0.323,0.099,0.222,0.162,0.115,0.013,0.01,0,0,4.9,3.9,8.7,0.147,1.6,0.1,1.8,2.7,1,0,0.466,0,0.466,0.466,0.765,2863,632,1357,0,0,632,1357,335,438,271,628,899,229,83,56,0,294,1599,1,36.2405063291139
"414",2030,"Kenyon Martin",2001,2001,0,14,"F",0,23,"NJN",68,2272,13.4,0.472,0.014,0.247,0.067,0.19,0.127,0.104,0.018,0.037,0.138,0.199,-0.4,2.5,2.1,0.044,-2.6,1.9,-0.7,0.8,1,68,0.445,0.091,0.45,0.446,0.63,2272,346,777,1,11,345,766,121,192,137,365,502,131,78,113,138,281,814,1,33.4117647058824
"415",426,"Terry Davis",1990,1990,0,11,"F",0,22,"MIA",63,884,9,0.496,0.004,0.332,0.112,0.177,0.143,0.039,0.013,0.019,0.185,0.168,-0.4,0.9,0.5,0.029,-4.5,-0.2,-4.7,-0.6,1,9,0.466,0,0.467,0.466,0.621,884,122,262,0,1,122,261,54,87,93,136,229,25,25,28,68,171,298,1,14.031746031746
"416",78049,"Bill Russell",1957,1957,0,12,"C",1,22,"BOS",48,1695,20.9,0.45,0,0.476,0,0,0,0,0,0,0,0,1.6,4.6,6.2,0.176,0,0,0,0,1,0,0.427,0,0.427,0.427,0.492,1695,277,649,0,0,277,649,152,309,0,0,943,88,0,0,0,143,706,1,35.3125
"417",101106,"Andrew Bogut",2006,2006,0,12,"F",1,21,"MIL",82,2348,15.2,0.555,0.005,0.32,0.094,0.198,0.145,0.134,0.011,0.023,0.153,0.159,3.1,2.4,5.5,0.113,-0.2,2,1.8,2.3,1,77,0.533,0,0.536,0.533,0.629,2348,323,606,0,3,323,603,122,194,189,384,573,192,49,68,125,259,768,1,28.6341463414634
"418",279,"Charles Jones",1984,1984,0,14,"F",0,26,"PHI",1,3,-19.5,0.181,0,0.04,0,0,0,0,0,0,0,0.38,0,0,0,-0.552,-20.5,-11.1,-31.6,0,1,0,0,0,0,0,0.25,3,0,1,0,0,0,1,1,4,0,0,0,0,0,0,0,1,1,1,3
"419",77074,"Lou Hudson",1967,1967,0,12,"F",1,22,"STL",80,2446,15.3,0.5,0,0.246,0,0,0,0.059,0,0,0,0,3.4,1.5,4.9,0.097,0,0,0,0,1,0,0.467,0,0.467,0.467,0.706,2446,620,1328,0,0,620,1328,231,327,0,0,435,95,0,0,0,277,1471,1,30.575
"420",754,"Jim Jackson",1993,1993,0,13,"F",0,22,"DAL",28,938,11,0.451,0.157,0.197,0.044,0.101,0.07,0.231,0.021,0.8,0.185,0.27,-1.8,0.2,-1.6,-0.081,-1.9,-1.4,-3.3,-0.3,1,28,0.395,0.288,0.415,0.417,0.739,938,184,466,21,73,163,393,68,92,42,80,122,131,40,11,115,80,457,1,33.5
"421",219,"Vinny Del Negro",1989,1989,0,13,"G",0,22,"SAC",80,1556,12.7,0.52,0.04,0.199,0.033,0.086,0.059,0.19,0.02,0.5,0.123,0.164,1.5,1,2.5,0.077,-1.2,-0.6,-1.8,0.1,1,2,0.475,0.3,0.482,0.481,0.85,1556,239,503,6,20,233,483,85,100,48,123,171,206,65,14,77,160,569,1,19.45
"422",959,"Steve Nash",1997,1997,0,17,"G",1,22,"PHO",65,684,10.8,0.539,0.314,0.291,0.028,0.08,0.054,0.295,0.015,0,0.242,0.171,0.4,0.3,0.7,0.047,-1.8,-2.8,-4.6,-0.5,1,2,0.423,0.418,0.425,0.489,0.824,684,74,175,23,55,51,120,42,51,16,47,63,138,20,0,63,92,213,1,10.5230769230769
"423",1902,"Jeff Foster",2000,2000,0,12,"C",0,23,"IND",19,86,25.6,0.632,0.043,0.01087,0.163,0.251,0.209,0.094,0.03,0.8,0.056,0.19,0.5,0.2,0.6,0.345,4.7,0.9,5.6,0.2,1,0,0.565,0,0.591,0.565,0.68,86,13,23,0,1,13,22,17,25,12,20,32,5,5,1,2,18,43,1,4.52631578947368
"424",361,"Clifford Robinson",1990,1990,0,17,"F",0,23,"POR",82,1565,9.3,0.433,0.059,0.334,0.075,0.139,0.107,0.065,0.016,0.021,0.13,0.249,-2,2.4,0.3,0.01,-4.7,0,-4.7,-1.1,1,0,0.397,0.273,0.405,0.405,0.55,1565,298,751,12,44,286,707,138,251,110,198,308,72,53,53,129,226,746,1,19.0853658536585
"425",210,"Terrell Brandon",1992,1992,0,10,"G",0,21,"CLE",82,1605,12.8,0.461,0.038,0.206,0.035,0.076,0.056,0.278,0.026,0.8,0.172,0.215,-0.6,1.5,0.9,0.028,-2.2,-0.8,-3,-0.4,1,9,0.419,0.043,0.434,0.42,0.806,1605,252,601,1,23,251,578,100,124,49,113,162,316,81,22,136,107,605,1,19.5731707317073
"426",76441,"Wayne Cooper",1979,1979,0,13,"C",0,22,"GSW",65,795,12.5,0.464,0,0.208,0.121,0.258,0.189,0.035,0.4,0.03,0.14,0.189,0,1.2,1.2,0.073,-4.3,-0.8,-5.1,-0.6,1,0,0.437,0,0.437,0.437,0.672,795,128,293,0,0,128,293,41,61,90,190,280,21,7,44,52,118,297,1,12.2307692307692
"427",101107,"Marvin Williams",2006,2006,0,12,"F",0,19,"ATL",79,1952,12.2,0.523,0.1,0.476,0.073,0.165,0.118,0.052,0.013,0.9,0.114,0.169,2.1,0.7,2.8,0.069,-1.7,-1.9,-3.7,-0.8,1,7,0.443,0.245,0.464,0.455,0.747,1952,235,531,13,53,222,478,189,253,122,261,383,63,48,24,83,227,672,1,24.7088607594937
"428",101123,"Gerald Green",2006,2006,0,12,"G",0,20,"BOS",32,374,13.1,0.541,0.145,0.268,0.033,0.099,0.067,0.085,0.018,0.8,0.125,0.217,0.2,0.3,0.5,0.064,-2.3,-2.3,-4.5,-0.2,1,3,0.478,0.3,0.508,0.5,0.784,374,66,138,6,20,60,118,29,37,10,31,41,18,13,4,22,41,167,1,11.6875
"429",177,"Muggsy Bogues",1988,1988,0,13,"G",0,23,"WSB",79,1628,12.7,0.429,0.038,0.174,0.024,0.07,0.047,0.335,0.038,0.1,0.18,0.142,0.2,2.1,2.3,0.066,-1.5,0.2,-1.3,0.3,1,14,0.39,0.188,0.398,0.393,0.784,1628,166,426,3,16,163,410,58,74,35,101,136,404,127,3,101,138,393,1,20.6075949367089
"430",2731,"Emeka Okafor",2005,2005,0,13,"F",0,22,"CHA",73,2600,16.3,0.479,0.001,0.342,0.115,0.241,0.175,0.043,0.012,0.036,0.098,0.218,0.9,3.1,4,0.074,-2.3,0.5,-1.9,0.1,1,73,0.447,0,0.447,0.447,0.609,2600,448,1003,0,1,448,1002,209,343,275,520,795,64,62,125,125,214,1105,1,35.6164383561644
